danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,0.495,99.935,audio_features,0uEp9E98JB5awlA084uaIg,spotify:track:0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/tracks/0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/audio-analysis/0uEp9E98JB5awlA084uaIg,320267,4
0.875,0.658,0,-3.641,1,0.359,0.275,0.0,0.122,0.661,92.038,audio_features,1RjU7UhRICmdFPKxCucLgq,spotify:track:1RjU7UhRICmdFPKxCucLgq,https://api.spotify.com/v1/tracks/1RjU7UhRICmdFPKxCucLgq,https://api.spotify.com/v1/audio-analysis/1RjU7UhRICmdFPKxCucLgq,274093,4
0.747,0.52,10,-10.523,0,0.0357,0.0977,0.0537,0.142,0.601,92.869,audio_features,2Ih217RCGAmyQR68Nn7Cqo,spotify:track:2Ih217RCGAmyQR68Nn7Cqo,https://api.spotify.com/v1/tracks/2Ih217RCGAmyQR68Nn7Cqo,https://api.spotify.com/v1/audio-analysis/2Ih217RCGAmyQR68Nn7Cqo,232773,4
0.869,0.68,1,-6.233,1,0.318,0.0416,1.12e-06,0.0914,0.815,85.519,audio_features,75IN3CtuZwTHTnZvYM4qnJ,spotify:track:75IN3CtuZwTHTnZvYM4qnJ,https://api.spotify.com/v1/tracks/75IN3CtuZwTHTnZvYM4qnJ,https://api.spotify.com/v1/audio-analysis/75IN3CtuZwTHTnZvYM4qnJ,268400,4
0.797,0.779,7,-4.719,0,0.141,0.319,0.000142,0.266,0.82,82.37,audio_features,2GrOq1y5gksYrqkc8Jzl9T,spotify:track:2GrOq1y5gksYrqkc8Jzl9T,https://api.spotify.com/v1/tracks/2GrOq1y5gksYrqkc8Jzl9T,https://api.spotify.com/v1/audio-analysis/2GrOq1y5gksYrqkc8Jzl9T,260080,4
0.73,0.608,9,-6.417,0,0.295,0.301,0.0,0.207,0.753,84.555,audio_features,17larILaMHwsprsMFnYI77,spotify:track:17larILaMHwsprsMFnYI77,https://api.spotify.com/v1/tracks/17larILaMHwsprsMFnYI77,https://api.spotify.com/v1/audio-analysis/17larILaMHwsprsMFnYI77,249840,4
0.924,0.74,8,-1.299,1,0.0774,0.0827,0.0,0.163,0.621,133.974,audio_features,7iXF2W9vKmDoGAhlHdpyIa,spotify:track:7iXF2W9vKmDoGAhlHdpyIa,https://api.spotify.com/v1/tracks/7iXF2W9vKmDoGAhlHdpyIa,https://api.spotify.com/v1/audio-analysis/7iXF2W9vKmDoGAhlHdpyIa,222293,4
0.625,0.633,8,-6.677,0,0.0487,0.327,0.0,0.114,0.493,140.069,audio_features,0ysQ3GzAbJ9Z4380zJXytr,spotify:track:0ysQ3GzAbJ9Z4380zJXytr,https://api.spotify.com/v1/tracks/0ysQ3GzAbJ9Z4380zJXytr,https://api.spotify.com/v1/audio-analysis/0ysQ3GzAbJ9Z4380zJXytr,160286,4
0.607,0.422,10,-13.364,0,0.499,0.209,0.0,0.0839,0.563,130.47,audio_features,3vZO25GdYuqFrR1kzZADnp,spotify:track:3vZO25GdYuqFrR1kzZADnp,https://api.spotify.com/v1/tracks/3vZO25GdYuqFrR1kzZADnp,https://api.spotify.com/v1/audio-analysis/3vZO25GdYuqFrR1kzZADnp,226987,3
0.696,0.636,10,-6.915,0,0.335,0.158,1.28e-05,0.338,0.358,81.593,audio_features,6sCtddSFg3foJn4K2pIhfQ,spotify:track:6sCtddSFg3foJn4K2pIhfQ,https://api.spotify.com/v1/tracks/6sCtddSFg3foJn4K2pIhfQ,https://api.spotify.com/v1/audio-analysis/6sCtddSFg3foJn4K2pIhfQ,309800,4
0.782,0.589,1,-4.827,1,0.189,0.148,0.0,0.164,0.869,90.438,audio_features,0IVAlb0cFCH1cQ974iR1TU,spotify:track:0IVAlb0cFCH1cQ974iR1TU,https://api.spotify.com/v1/tracks/0IVAlb0cFCH1cQ974iR1TU,https://api.spotify.com/v1/audio-analysis/0IVAlb0cFCH1cQ974iR1TU,223547,4
0.669,0.821,11,-4.37,0,0.29,0.00182,0.0,0.147,0.684,94.895,audio_features,5Tbpp3OLLClPJF8t1DmrFD,spotify:track:5Tbpp3OLLClPJF8t1DmrFD,https://api.spotify.com/v1/tracks/5Tbpp3OLLClPJF8t1DmrFD,https://api.spotify.com/v1/audio-analysis/5Tbpp3OLLClPJF8t1DmrFD,237573,4
0.665,0.91,6,-4.682,0,0.223,0.0394,0.0,0.227,0.887,84.099,audio_features,0trHOzAhNpGCsGBEu7dOJo,spotify:track:0trHOzAhNpGCsGBEu7dOJo,https://api.spotify.com/v1/tracks/0trHOzAhNpGCsGBEu7dOJo,https://api.spotify.com/v1/audio-analysis/0trHOzAhNpGCsGBEu7dOJo,293973,4
0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,audio_features,4LwU4Vp6od3Sb08CsP99GC,spotify:track:4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/tracks/4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/audio-analysis/4LwU4Vp6od3Sb08CsP99GC,161507,4
0.897,0.611,11,-10.489,1,0.211,0.0291,0.186,0.0894,0.769,102.304,audio_features,1oTHteQbmJw15rPxPVXUTv,spotify:track:1oTHteQbmJw15rPxPVXUTv,https://api.spotify.com/v1/tracks/1oTHteQbmJw15rPxPVXUTv,https://api.spotify.com/v1/audio-analysis/1oTHteQbmJw15rPxPVXUTv,208267,4
0.729,0.442,11,-8.106,0,0.285,0.151,0.0,0.189,0.757,81.029,audio_features,4pdLZsxq0y5oJDb6Cxlokw,spotify:track:4pdLZsxq0y5oJDb6Cxlokw,https://api.spotify.com/v1/tracks/4pdLZsxq0y5oJDb6Cxlokw,https://api.spotify.com/v1/audio-analysis/4pdLZsxq0y5oJDb6Cxlokw,259307,4
0.539,0.931,4,-1.803,0,0.262,0.000713,0.0,0.204,0.685,85.571,audio_features,2MEvYNn2tRvFDAucAtAKVq,spotify:track:2MEvYNn2tRvFDAucAtAKVq,https://api.spotify.com/v1/tracks/2MEvYNn2tRvFDAucAtAKVq,https://api.spotify.com/v1/audio-analysis/2MEvYNn2tRvFDAucAtAKVq,242573,4
0.831,0.682,7,-5.697,1,0.238,0.256,0.0,0.494,0.6,91.771,audio_features,2KFg8kjYy0rYjWsXGhEQHN,spotify:track:2KFg8kjYy0rYjWsXGhEQHN,https://api.spotify.com/v1/tracks/2KFg8kjYy0rYjWsXGhEQHN,https://api.spotify.com/v1/audio-analysis/2KFg8kjYy0rYjWsXGhEQHN,319360,4
0.879,0.564,10,-7.682,0,0.247,0.0474,9.43e-06,0.0519,0.523,93.908,audio_features,5PQmSHzWnlgG4EBuIqjac2,spotify:track:5PQmSHzWnlgG4EBuIqjac2,https://api.spotify.com/v1/tracks/5PQmSHzWnlgG4EBuIqjac2,https://api.spotify.com/v1/audio-analysis/5PQmSHzWnlgG4EBuIqjac2,282373,4
0.791,0.655,8,-6.061,1,0.0816,0.0489,0.0,0.328,0.34,103.945,audio_features,6nsCeqaOCVkJCHwAI7SUZF,spotify:track:6nsCeqaOCVkJCHwAI7SUZF,https://api.spotify.com/v1/tracks/6nsCeqaOCVkJCHwAI7SUZF,https://api.spotify.com/v1/audio-analysis/6nsCeqaOCVkJCHwAI7SUZF,193846,4
0.843,0.7,9,-3.249,0,0.26,0.127,0.0,0.876,0.675,95.05,audio_features,65iyI1iybyv5ecsfBHSdUf,spotify:track:65iyI1iybyv5ecsfBHSdUf,https://api.spotify.com/v1/tracks/65iyI1iybyv5ecsfBHSdUf,https://api.spotify.com/v1/audio-analysis/65iyI1iybyv5ecsfBHSdUf,293053,4
0.612,0.659,6,-6.995,0,0.406,0.0137,0.0,0.417,0.393,99.137,audio_features,4anqYZt4APNlFwQixpbdZR,spotify:track:4anqYZt4APNlFwQixpbdZR,https://api.spotify.com/v1/tracks/4anqYZt4APNlFwQixpbdZR,https://api.spotify.com/v1/audio-analysis/4anqYZt4APNlFwQixpbdZR,136093,4
0.749,0.745,2,-10.625,1,0.164,0.000501,0.00403,0.333,0.481,101.972,audio_features,27AHAtAirQapVldIm4c9ZX,spotify:track:27AHAtAirQapVldIm4c9ZX,https://api.spotify.com/v1/tracks/27AHAtAirQapVldIm4c9ZX,https://api.spotify.com/v1/audio-analysis/27AHAtAirQapVldIm4c9ZX,195107,4
0.918,0.734,11,-2.832,0,0.269,0.0296,8.01e-06,0.191,0.608,97.044,audio_features,2vfvGlqCB7oertO5VLE0sz,spotify:track:2vfvGlqCB7oertO5VLE0sz,https://api.spotify.com/v1/tracks/2vfvGlqCB7oertO5VLE0sz,https://api.spotify.com/v1/audio-analysis/2vfvGlqCB7oertO5VLE0sz,230693,4
0.817,0.552,8,-10.8,0,0.385,0.0318,7.01e-06,0.826,0.808,102.011,audio_features,1Sgj10byiGzPpI2IrXSFEn,spotify:track:1Sgj10byiGzPpI2IrXSFEn,https://api.spotify.com/v1/tracks/1Sgj10byiGzPpI2IrXSFEn,https://api.spotify.com/v1/audio-analysis/1Sgj10byiGzPpI2IrXSFEn,291067,4
0.896,0.541,9,-8.253,1,0.281,0.00818,0.0,0.278,0.481,92.899,audio_features,667CkwNvTozFtCMDC7BfBU,spotify:track:667CkwNvTozFtCMDC7BfBU,https://api.spotify.com/v1/tracks/667CkwNvTozFtCMDC7BfBU,https://api.spotify.com/v1/audio-analysis/667CkwNvTozFtCMDC7BfBU,207840,4
0.766,0.793,4,-6.638,0,0.166,0.0303,8.09e-06,0.173,0.652,91.925,audio_features,2PRsh2LNPxoxC9OnErnelg,spotify:track:2PRsh2LNPxoxC9OnErnelg,https://api.spotify.com/v1/tracks/2PRsh2LNPxoxC9OnErnelg,https://api.spotify.com/v1/audio-analysis/2PRsh2LNPxoxC9OnErnelg,260800,4
0.764,0.726,5,-5.777,1,0.243,0.114,0.0,0.0607,0.549,143.078,audio_features,4j3vQqDauk5sdkirwu55xi,spotify:track:4j3vQqDauk5sdkirwu55xi,https://api.spotify.com/v1/tracks/4j3vQqDauk5sdkirwu55xi,https://api.spotify.com/v1/audio-analysis/4j3vQqDauk5sdkirwu55xi,191399,4
0.683,0.74,11,-6.041,0,0.0462,0.00228,0.0,0.238,0.65,129.515,audio_features,7qHAjAL7CpadaZLamuBZRm,spotify:track:7qHAjAL7CpadaZLamuBZRm,https://api.spotify.com/v1/tracks/7qHAjAL7CpadaZLamuBZRm,https://api.spotify.com/v1/audio-analysis/7qHAjAL7CpadaZLamuBZRm,281773,4
0.632,0.924,1,-1.802,1,0.29,0.281,0.0,0.263,0.441,86.844,audio_features,7LR85XLWw2yXqKBSI5brbG,spotify:track:7LR85XLWw2yXqKBSI5brbG,https://api.spotify.com/v1/tracks/7LR85XLWw2yXqKBSI5brbG,https://api.spotify.com/v1/audio-analysis/7LR85XLWw2yXqKBSI5brbG,267520,4
0.587,0.858,6,-3.516,1,0.225,0.0419,0.0,0.322,0.527,93.855,audio_features,21NA5Zggba7pyACm25h6k4,spotify:track:21NA5Zggba7pyACm25h6k4,https://api.spotify.com/v1/tracks/21NA5Zggba7pyACm25h6k4,https://api.spotify.com/v1/audio-analysis/21NA5Zggba7pyACm25h6k4,291053,4
0.646,0.792,1,-5.949,1,0.426,0.139,5.21e-06,0.957,0.807,92.264,audio_features,135z3i5CjKr3H4BCT4lGPg,spotify:track:135z3i5CjKr3H4BCT4lGPg,https://api.spotify.com/v1/tracks/135z3i5CjKr3H4BCT4lGPg,https://api.spotify.com/v1/audio-analysis/135z3i5CjKr3H4BCT4lGPg,330408,4
0.729,0.929,1,-3.297,1,0.238,0.0759,0.000846,0.303,0.884,92.675,audio_features,36yUCSB9OaMz0RMUQDOSpT,spotify:track:36yUCSB9OaMz0RMUQDOSpT,https://api.spotify.com/v1/tracks/36yUCSB9OaMz0RMUQDOSpT,https://api.spotify.com/v1/audio-analysis/36yUCSB9OaMz0RMUQDOSpT,260333,4
0.658,0.936,5,-5.105,0,0.3,0.172,0.0,0.321,0.711,95.439,audio_features,3qRPc4QpHGNwKFAzCdqwxA,spotify:track:3qRPc4QpHGNwKFAzCdqwxA,https://api.spotify.com/v1/tracks/3qRPc4QpHGNwKFAzCdqwxA,https://api.spotify.com/v1/audio-analysis/3qRPc4QpHGNwKFAzCdqwxA,203000,4
0.787,0.623,10,-18.273,0,0.178,0.19,4.55e-06,0.107,0.818,109.906,audio_features,1p80AptLonBW0VilSi6xFj,spotify:track:1p80AptLonBW0VilSi6xFj,https://api.spotify.com/v1/tracks/1p80AptLonBW0VilSi6xFj,https://api.spotify.com/v1/audio-analysis/1p80AptLonBW0VilSi6xFj,336867,4
0.736,0.705,7,-6.231,1,0.24,0.0579,0.0,0.321,0.557,86.404,audio_features,71u5SjnkSQgzIt1UzHchbi,spotify:track:71u5SjnkSQgzIt1UzHchbi,https://api.spotify.com/v1/tracks/71u5SjnkSQgzIt1UzHchbi,https://api.spotify.com/v1/audio-analysis/71u5SjnkSQgzIt1UzHchbi,238840,4
0.772,0.825,4,-2.275,0,0.174,0.0135,2.22e-06,0.108,0.777,89.998,audio_features,5Ma3s3XbfuQBlYqPUDH2hd,spotify:track:5Ma3s3XbfuQBlYqPUDH2hd,https://api.spotify.com/v1/tracks/5Ma3s3XbfuQBlYqPUDH2hd,https://api.spotify.com/v1/audio-analysis/5Ma3s3XbfuQBlYqPUDH2hd,164960,4
0.916,0.844,7,-3.967,1,0.236,0.0394,0.0,0.0778,0.586,95.19,audio_features,0Z2J91b2iTGLVTZC4fKgxf,spotify:track:0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/tracks/0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/audio-analysis/0Z2J91b2iTGLVTZC4fKgxf,312627,4
0.521,0.625,1,-7.47,1,0.067,0.0301,0.0,0.121,0.136,101.019,audio_features,0r2Bul2NuCViraT2zX1l5j,spotify:track:0r2Bul2NuCViraT2zX1l5j,https://api.spotify.com/v1/tracks/0r2Bul2NuCViraT2zX1l5j,https://api.spotify.com/v1/audio-analysis/0r2Bul2NuCViraT2zX1l5j,334067,4
0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,5Z01UMMf7V1o0MzF86s6WJ,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,326467,4
0.828,0.58,7,-4.395,1,0.0941,0.0255,0.0,0.103,0.407,89.973,audio_features,0YUrjFy4qFKOO5NhM9tYdV,spotify:track:0YUrjFy4qFKOO5NhM9tYdV,https://api.spotify.com/v1/tracks/0YUrjFy4qFKOO5NhM9tYdV,https://api.spotify.com/v1/audio-analysis/0YUrjFy4qFKOO5NhM9tYdV,235067,4
0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,audio_features,2wGSgTmgSF3xjRrHkTc25R,spotify:track:2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/tracks/2wGSgTmgSF3xjRrHkTc25R,https://api.spotify.com/v1/audio-analysis/2wGSgTmgSF3xjRrHkTc25R,206400,4
0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,audio_features,5D2mYZuzcgjpchVY1pmTPh,spotify:track:5D2mYZuzcgjpchVY1pmTPh,https://api.spotify.com/v1/tracks/5D2mYZuzcgjpchVY1pmTPh,https://api.spotify.com/v1/audio-analysis/5D2mYZuzcgjpchVY1pmTPh,209107,5
0.736,0.74,0,-2.18,1,0.0786,0.515,0.0,0.0468,0.803,140.141,audio_features,66TRwr5uJwPt15mfFkzhbi,spotify:track:66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/tracks/66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/audio-analysis/66TRwr5uJwPt15mfFkzhbi,221933,4
0.862,0.648,4,-7.401,0,0.251,0.0455,0.0,0.0332,0.637,98.012,audio_features,4PmMVdIFpJTB9WQbmILf4p,spotify:track:4PmMVdIFpJTB9WQbmILf4p,https://api.spotify.com/v1/tracks/4PmMVdIFpJTB9WQbmILf4p,https://api.spotify.com/v1/audio-analysis/4PmMVdIFpJTB9WQbmILf4p,235533,4
0.866,0.454,0,-9.383,1,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,audio_features,0CXVjQI9wsqaGeIARkkpYc,spotify:track:0CXVjQI9wsqaGeIARkkpYc,https://api.spotify.com/v1/tracks/0CXVjQI9wsqaGeIARkkpYc,https://api.spotify.com/v1/audio-analysis/0CXVjQI9wsqaGeIARkkpYc,247067,4
0.905,0.653,6,-3.933,0,0.364,0.341,0.0,0.0875,0.802,90.024,audio_features,6eObMhagGCRnpIHn1E8vO8,spotify:track:6eObMhagGCRnpIHn1E8vO8,https://api.spotify.com/v1/tracks/6eObMhagGCRnpIHn1E8vO8,https://api.spotify.com/v1/audio-analysis/6eObMhagGCRnpIHn1E8vO8,193453,4
0.526,0.659,2,-6.016,1,0.205,0.329,0.0,0.116,0.179,130.037,audio_features,2hbd0KeMYVaHsCZLFR4Wub,spotify:track:2hbd0KeMYVaHsCZLFR4Wub,https://api.spotify.com/v1/tracks/2hbd0KeMYVaHsCZLFR4Wub,https://api.spotify.com/v1/audio-analysis/2hbd0KeMYVaHsCZLFR4Wub,236382,4
0.715,0.97,0,-2.206,1,0.0648,0.0644,0.000156,0.205,0.963,79.504,audio_features,3AszgPDZd9q0DpDFt4HFBy,spotify:track:3AszgPDZd9q0DpDFt4HFBy,https://api.spotify.com/v1/tracks/3AszgPDZd9q0DpDFt4HFBy,https://api.spotify.com/v1/audio-analysis/3AszgPDZd9q0DpDFt4HFBy,239240,4
0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,audio_features,0CAfXk7DXMnon4gLudAp7J,spotify:track:0CAfXk7DXMnon4gLudAp7J,https://api.spotify.com/v1/tracks/0CAfXk7DXMnon4gLudAp7J,https://api.spotify.com/v1/audio-analysis/0CAfXk7DXMnon4gLudAp7J,231400,4
0.674,0.695,6,-8.636,0,0.278,0.0387,0.00202,0.194,0.773,151.486,audio_features,3uqinR4FCjLv28bkrTdNX5,spotify:track:3uqinR4FCjLv28bkrTdNX5,https://api.spotify.com/v1/tracks/3uqinR4FCjLv28bkrTdNX5,https://api.spotify.com/v1/audio-analysis/3uqinR4FCjLv28bkrTdNX5,221840,4
0.837,0.885,6,-3.914,0,0.182,0.103,0.0,0.0666,0.694,95.313,audio_features,2NPxL1QqPrD1a7OLHjVcAP,spotify:track:2NPxL1QqPrD1a7OLHjVcAP,https://api.spotify.com/v1/tracks/2NPxL1QqPrD1a7OLHjVcAP,https://api.spotify.com/v1/audio-analysis/2NPxL1QqPrD1a7OLHjVcAP,253720,4
0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,audio_features,04KTF78FFg8sOHC1BADqbY,spotify:track:04KTF78FFg8sOHC1BADqbY,https://api.spotify.com/v1/tracks/04KTF78FFg8sOHC1BADqbY,https://api.spotify.com/v1/audio-analysis/04KTF78FFg8sOHC1BADqbY,228240,4
0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998,audio_features,2q4rjDy9WhaN3o9MvDbO21,spotify:track:2q4rjDy9WhaN3o9MvDbO21,https://api.spotify.com/v1/tracks/2q4rjDy9WhaN3o9MvDbO21,https://api.spotify.com/v1/audio-analysis/2q4rjDy9WhaN3o9MvDbO21,193387,4
0.782,0.435,2,-7.033,1,0.156,0.333,1.31e-05,0.342,0.242,82.996,audio_features,5u6vkDnOyaf8LsteDAj2ub,spotify:track:5u6vkDnOyaf8LsteDAj2ub,https://api.spotify.com/v1/tracks/5u6vkDnOyaf8LsteDAj2ub,https://api.spotify.com/v1/audio-analysis/5u6vkDnOyaf8LsteDAj2ub,268933,4
0.838,0.705,5,-6.131,0,0.29,0.195,0.0,0.336,0.837,96.643,audio_features,2hNf1rawV2XAZ6Jld2Fxwf,spotify:track:2hNf1rawV2XAZ6Jld2Fxwf,https://api.spotify.com/v1/tracks/2hNf1rawV2XAZ6Jld2Fxwf,https://api.spotify.com/v1/audio-analysis/2hNf1rawV2XAZ6Jld2Fxwf,245093,4
0.585,0.896,0,-4.902,1,0.262,0.0348,0.0,0.225,0.599,170.946,audio_features,590ZheHFaC3JsZBwL8otpk,spotify:track:590ZheHFaC3JsZBwL8otpk,https://api.spotify.com/v1/tracks/590ZheHFaC3JsZBwL8otpk,https://api.spotify.com/v1/audio-analysis/590ZheHFaC3JsZBwL8otpk,210280,4
0.894,0.404,9,-5.913,0,0.13,0.453,1.57e-06,0.0801,0.759,102.009,audio_features,0iFOG4Ki9aDmJUYUFHQlPG,spotify:track:0iFOG4Ki9aDmJUYUFHQlPG,https://api.spotify.com/v1/tracks/0iFOG4Ki9aDmJUYUFHQlPG,https://api.spotify.com/v1/audio-analysis/0iFOG4Ki9aDmJUYUFHQlPG,236507,4
0.869,0.697,7,-4.639,1,0.187,0.00838,0.0,0.297,0.804,95.03,audio_features,5Sm1X46tna50RstHZvw072,spotify:track:5Sm1X46tna50RstHZvw072,https://api.spotify.com/v1/tracks/5Sm1X46tna50RstHZvw072,https://api.spotify.com/v1/audio-analysis/5Sm1X46tna50RstHZvw072,234533,4
0.881,0.874,6,-4.505,1,0.139,0.0175,1.14e-06,0.154,0.858,107.891,audio_features,0weAUscowxeqDtpCgtbpgp,spotify:track:0weAUscowxeqDtpCgtbpgp,https://api.spotify.com/v1/tracks/0weAUscowxeqDtpCgtbpgp,https://api.spotify.com/v1/audio-analysis/0weAUscowxeqDtpCgtbpgp,227933,4
0.744,0.697,11,-5.063,0,0.197,0.0106,0.0,0.0842,0.767,149.28,audio_features,4JPCdSaqs9dJd7RatFSHww,spotify:track:4JPCdSaqs9dJd7RatFSHww,https://api.spotify.com/v1/tracks/4JPCdSaqs9dJd7RatFSHww,https://api.spotify.com/v1/audio-analysis/4JPCdSaqs9dJd7RatFSHww,247413,4
0.873,0.765,1,-4.088,1,0.321,0.0575,0.0,0.0498,0.638,106.024,audio_features,68ZXSfqZbAVgObLCt8Gvbi,spotify:track:68ZXSfqZbAVgObLCt8Gvbi,https://api.spotify.com/v1/tracks/68ZXSfqZbAVgObLCt8Gvbi,https://api.spotify.com/v1/audio-analysis/68ZXSfqZbAVgObLCt8Gvbi,256960,4
0.878,0.739,5,-5.157,1,0.189,0.169,0.0,0.119,0.824,93.601,audio_features,4JKwW0A2OQeAUpYZd99Lfo,spotify:track:4JKwW0A2OQeAUpYZd99Lfo,https://api.spotify.com/v1/tracks/4JKwW0A2OQeAUpYZd99Lfo,https://api.spotify.com/v1/audio-analysis/4JKwW0A2OQeAUpYZd99Lfo,237680,4
0.73,0.433,4,-7.0,0,0.0482,0.118,0.0,0.196,0.285,110.004,audio_features,3xM6JIUl6E1jZAJevcsfQv,spotify:track:3xM6JIUl6E1jZAJevcsfQv,https://api.spotify.com/v1/tracks/3xM6JIUl6E1jZAJevcsfQv,https://api.spotify.com/v1/audio-analysis/3xM6JIUl6E1jZAJevcsfQv,213541,4
0.652,0.809,5,-5.276,1,0.17,0.164,0.0,0.175,0.512,94.786,audio_features,6nz35DNIzbtj5ztpDEcW1j,spotify:track:6nz35DNIzbtj5ztpDEcW1j,https://api.spotify.com/v1/tracks/6nz35DNIzbtj5ztpDEcW1j,https://api.spotify.com/v1/audio-analysis/6nz35DNIzbtj5ztpDEcW1j,254466,4
0.573,0.831,7,-5.586,1,0.433,0.0401,0.0,0.0909,0.766,76.352,audio_features,06UPCXzhIsXnceSXmKLMEY,spotify:track:06UPCXzhIsXnceSXmKLMEY,https://api.spotify.com/v1/tracks/06UPCXzhIsXnceSXmKLMEY,https://api.spotify.com/v1/audio-analysis/06UPCXzhIsXnceSXmKLMEY,277707,4
0.811,0.779,11,-2.994,0,0.214,0.0382,0.0,0.0624,0.732,89.18,audio_features,6YTGeOilUBLvOGrpPBZ1OR,spotify:track:6YTGeOilUBLvOGrpPBZ1OR,https://api.spotify.com/v1/tracks/6YTGeOilUBLvOGrpPBZ1OR,https://api.spotify.com/v1/audio-analysis/6YTGeOilUBLvOGrpPBZ1OR,238320,4
0.736,0.741,1,-4.458,0,0.392,0.0691,0.0,0.053,0.95,121.328,audio_features,6NM525U7IB4Zhpn8d921uX,spotify:track:6NM525U7IB4Zhpn8d921uX,https://api.spotify.com/v1/tracks/6NM525U7IB4Zhpn8d921uX,https://api.spotify.com/v1/audio-analysis/6NM525U7IB4Zhpn8d921uX,243040,5
0.611,0.754,1,-5.035,0,0.366,0.116,0.0,0.0945,0.565,126.961,audio_features,2uiEqPjMmIJXOKplzsEASP,spotify:track:2uiEqPjMmIJXOKplzsEASP,https://api.spotify.com/v1/tracks/2uiEqPjMmIJXOKplzsEASP,https://api.spotify.com/v1/audio-analysis/2uiEqPjMmIJXOKplzsEASP,290267,5
0.713,0.91,10,-5.586,0,0.282,0.34,0.0,0.304,0.51,83.028,audio_features,7fuoqve1SOEBmhc2PoQTF0,spotify:track:7fuoqve1SOEBmhc2PoQTF0,https://api.spotify.com/v1/tracks/7fuoqve1SOEBmhc2PoQTF0,https://api.spotify.com/v1/audio-analysis/7fuoqve1SOEBmhc2PoQTF0,268960,4
0.812,0.794,1,-3.075,1,0.155,0.163,0.0,0.131,0.572,94.198,audio_features,094MWdspdy9amhOi8TFlIN,spotify:track:094MWdspdy9amhOi8TFlIN,https://api.spotify.com/v1/tracks/094MWdspdy9amhOi8TFlIN,https://api.spotify.com/v1/audio-analysis/094MWdspdy9amhOi8TFlIN,262133,4
0.591,0.855,11,-8.339,0,0.339,0.00832,5.87e-05,0.771,0.78,136.734,audio_features,47wZfF4OdME3xkIPhhpSSF,spotify:track:47wZfF4OdME3xkIPhhpSSF,https://api.spotify.com/v1/tracks/47wZfF4OdME3xkIPhhpSSF,https://api.spotify.com/v1/audio-analysis/47wZfF4OdME3xkIPhhpSSF,158467,4
0.806,0.441,10,-5.137,0,0.0926,0.0203,0.0,0.2,0.382,106.892,audio_features,0DRAmZDhhG5K2U70daPhbx,spotify:track:0DRAmZDhhG5K2U70daPhbx,https://api.spotify.com/v1/tracks/0DRAmZDhhG5K2U70daPhbx,https://api.spotify.com/v1/audio-analysis/0DRAmZDhhG5K2U70daPhbx,237893,4
0.782,0.63,1,-5.683,1,0.162,0.00161,0.0,0.151,0.295,78.516,audio_features,59xyRqG06dGbTmmJFVFbyQ,spotify:track:59xyRqG06dGbTmmJFVFbyQ,https://api.spotify.com/v1/tracks/59xyRqG06dGbTmmJFVFbyQ,https://api.spotify.com/v1/audio-analysis/59xyRqG06dGbTmmJFVFbyQ,256800,4
0.916,0.821,4,-4.118,0,0.15,0.0528,0.0,0.0635,0.592,90.04,audio_features,7K4Aq4awgYvDKEJdEvvl4j,spotify:track:7K4Aq4awgYvDKEJdEvvl4j,https://api.spotify.com/v1/tracks/7K4Aq4awgYvDKEJdEvvl4j,https://api.spotify.com/v1/audio-analysis/7K4Aq4awgYvDKEJdEvvl4j,306440,4
0.822,0.575,0,-2.619,0,0.155,0.0884,2.98e-05,0.0849,0.809,92.022,audio_features,4jCio4LNO1eZbl09ed4ZFn,spotify:track:4jCio4LNO1eZbl09ed4ZFn,https://api.spotify.com/v1/tracks/4jCio4LNO1eZbl09ed4ZFn,https://api.spotify.com/v1/audio-analysis/4jCio4LNO1eZbl09ed4ZFn,212907,4
